Time,Usage_kW,Unnamed: 2,Usage_kWh,Day,Network_Cost_kWh,Network_Cost_kW,Retail_Cost_kWh,Feed_in
2022-10-01 10:15:00,7.45,,1.8625,Saturday,0.0,0.0,0.0,0.0
2022-10-01 10:30:00,5.05,,1.2625,Saturday,0.0,0.0,0.0,0.0
2022-10-01 10:45:00,1.85,,0.4625,Saturday,0.0,0.0,0.0,0.0
2022-10-01 11:00:00,1.52,,0.38,Saturday,0.0,0.0,0.0,0.0
2022-10-01 11:15:00,15.03,,3.7575,Saturday,0.0,0.0,0.0,0.0
2022-10-01 11:30:00,10.47,,2.6175,Saturday,0.0,0.0,0.0,0.0
2022-10-01 11:45:00,13.1,,3.275,Saturday,0.0,0.0,0.0,0.0
2022-10-01 12:00:00,10.18,,2.545,Saturday,0.0,0.0,0.0,0.0
2022-10-01 12:15:00,12.03,,3.0075,Saturday,0.0,0.0,0.0,0.0
2022-10-01 12:30:00,7.5,,1.875,Saturday,0.0,0.0,0.0,0.0
2022-10-01 12:45:00,0.34,,0.085,Saturday,0.0,0.0,0.0,0.0
2022-10-01 13:00:00,0.68,,0.17,Saturday,0.0,0.0,0.0,0.0
2022-10-01 13:15:00,6.32,,1.58,Saturday,0.0,0.0,0.0,0.0
2022-10-01 13:30:00,10.23,,2.5575,Saturday,0.0,0.0,0.0,0.0
2022-10-01 13:45:00,-1.93,,-0.4825,Saturday,0.0,0.0,0.0,0.0
2022-10-01 14:00:00,-4.85,,-1.2125,Saturday,0.0,0.0,0.0,0.0
2022-10-01 14:15:00,3.56,,0.89,Saturday,0.0,0.0,0.0,0.0
2022-10-01 14:30:00,4.67,,1.1675,Saturday,0.0,0.0,0.0,0.0
2022-10-01 14:45:00,1.37,,0.3425,Saturday,0.0,0.0,0.0,0.0
2022-10-01 15:00:00,2.83,,0.7075,Saturday,0.0,0.0,0.0,0.0
2022-10-01 15:15:00,8.37,,2.0925,Saturday,0.0,0.0,0.0,0.0
2022-10-01 15:30:00,14.9,,3.725,Saturday,0.0,0.0,0.0,0.0
2022-10-01 15:45:00,19.5,,4.875,Saturday,0.0,0.0,0.0,0.0
2022-10-01 16:00:00,15.9,,3.975,Saturday,0.0,0.0,0.0,0.0
2022-10-01 16:15:00,17.7,,4.425,Saturday,0.0,0.0,0.0,0.0
2022-10-01 16:30:00,16.77,,4.1925,Saturday,0.0,0.0,0.0,0.0
2022-10-01 16:45:00,20.77,,5.1925,Saturday,0.0,0.0,0.0,0.0
2022-10-01 17:00:00,22.2,,5.55,Saturday,0.0,0.0,0.0,0.0
2022-10-01 17:15:00,22.49,,5.6225,Saturday,0.0,0.0,0.0,0.0
2022-10-01 17:30:00,23.51,,5.8775,Saturday,0.0,0.0,0.0,0.0
2022-10-01 17:45:00,23.69,,5.9225,Saturday,0.0,0.0,0.0,0.0
2022-10-01 18:00:00,23.89,,5.9725,Saturday,0.0,0.0,0.0,0.0
2022-10-01 18:15:00,23.67,,5.9175,Saturday,0.0,0.0,0.0,0.0
2022-10-01 18:30:00,23.87,,5.9675,Saturday,0.0,0.0,0.0,0.0
2022-10-01 18:45:00,23.9,,5.975,Saturday,0.0,0.0,0.0,0.0
2022-10-01 19:00:00,23.89,,5.9725,Saturday,0.0,0.0,0.0,0.0
2022-10-01 19:15:00,23.86,,5.965,Saturday,0.0,0.0,0.0,0.0
2022-10-01 19:30:00,23.9,,5.975,Saturday,0.0,0.0,0.0,0.0
2022-10-01 19:45:00,24.03,,6.0075,Saturday,0.0,0.0,0.0,0.0
2022-10-01 20:00:00,23.9,,5.975,Saturday,0.0,0.0,0.0,0.0
2022-10-01 20:15:00,23.99,,5.9975,Saturday,0.0,0.0,0.0,0.0
2022-10-01 20:30:00,24.0,,6.0,Saturday,0.0,0.0,0.0,0.0
2022-10-01 20:45:00,23.99,,5.9975,Saturday,0.0,0.0,0.0,0.0
2022-10-01 21:00:00,24.01,,6.0025,Saturday,0.0,0.0,0.0,0.0
2022-10-01 21:15:00,24.01,,6.0025,Saturday,0.0,0.0,0.0,0.0
2022-10-01 21:30:00,24.0,,6.0,Saturday,0.0,0.0,0.0,0.0
2022-10-01 21:45:00,24.09,,6.0225,Saturday,0.0,0.0,0.0,0.0
2022-10-01 22:00:00,24.06,,6.015,Saturday,0.0,0.0,0.0,0.0
2022-10-01 22:15:00,24.05,,6.0125,Saturday,0.0,0.0,0.0,0.0
2022-10-01 22:30:00,24.01,,6.0025,Saturday,0.0,0.0,0.0,0.0
2022-10-01 22:45:00,24.07,,6.0175,Saturday,0.0,0.0,0.0,0.0
2022-10-01 23:00:00,24.06,,6.015,Saturday,0.0,0.0,0.0,0.0
2022-10-01 23:15:00,24.06,,6.015,Saturday,0.0,0.0,0.0,0.0
2022-10-01 23:30:00,17.14,,4.285,Saturday,0.0,0.0,0.0,0.0
2022-10-01 23:45:00,14.78,,3.695,Saturday,0.0,0.0,0.0,0.0
2022-10-02 00:00:00,11.91,,2.9775,Sunday,0.0,0.0,0.0,0.0
2022-10-02 00:15:00,14.77,,3.6925,Sunday,0.0,0.0,0.0,0.0
2022-10-02 00:30:00,17.89,,4.4725,Sunday,0.0,0.0,0.0,0.0
2022-10-02 00:45:00,18.67,,4.6675,Sunday,0.0,0.0,0.0,0.0
2022-10-02 01:00:00,17.98,,4.495,Sunday,0.0,0.0,0.0,0.0
2022-10-02 01:15:00,16.13,,4.0325,Sunday,0.0,0.0,0.0,0.0
2022-10-02 01:30:00,27.24,,6.81,Sunday,0.0,0.0,0.0,0.0
2022-10-02 01:45:00,26.84,,6.71,Sunday,0.0,0.0,0.0,0.0
2022-10-02 02:00:00,27.23,,6.8075,Sunday,0.0,0.0,0.0,0.0
2022-10-02 02:15:00,27.27,,6.8175,Sunday,0.0,0.0,0.0,0.0
2022-10-02 02:30:00,28.3,,7.075,Sunday,0.0,0.0,0.0,0.0
2022-10-02 02:45:00,26.95,,6.7375,Sunday,0.0,0.0,0.0,0.0
2022-10-02 03:00:00,16.99,,4.2475,Sunday,0.0,0.0,0.0,0.0
2022-10-02 03:15:00,19.81,,4.9525,Sunday,0.0,0.0,0.0,0.0
2022-10-02 03:30:00,26.45,,6.6125,Sunday,0.0,0.0,0.0,0.0
2022-10-02 03:45:00,27.73,,6.9325,Sunday,0.0,0.0,0.0,0.0
2022-10-02 04:00:00,28.32,,7.08,Sunday,0.0,0.0,0.0,0.0
2022-10-02 04:15:00,28.32,,7.08,Sunday,0.0,0.0,0.0,0.0
2022-10-02 04:30:00,27.75,,6.9375,Sunday,0.0,0.0,0.0,0.0
2022-10-02 04:45:00,27.93,,6.9825,Sunday,0.0,0.0,0.0,0.0
2022-10-02 05:00:00,28.32,,7.08,Sunday,0.0,0.0,0.0,0.0
2022-10-02 05:15:00,27.69,,6.9225,Sunday,0.0,0.0,0.0,0.0
2022-10-02 05:30:00,24.84,,6.21,Sunday,0.0,0.0,0.0,0.0
2022-10-02 05:45:00,25.25,,6.3125,Sunday,0.0,0.0,0.0,0.0
2022-10-02 06:00:00,0.1,,0.025,Sunday,0.0,0.0,0.0,0.0
2022-10-02 06:15:00,0.02,,0.005,Sunday,0.0,0.0,0.0,0.0
2022-10-02 06:30:00,0.02,,0.005,Sunday,0.0,0.0,0.0,0.0
2022-10-02 06:45:00,0.0,,0.0,Sunday,0.0,0.0,0.0,0.0
2022-10-02 07:00:00,0.01,,0.0025,Sunday,0.0,0.0,0.0,0.0
2022-10-02 07:15:00,0.02,,0.005,Sunday,0.0,0.0,0.0,0.0
2022-10-02 07:30:00,0.04,,0.01,Sunday,0.0,0.0,0.0,0.0
2022-10-02 07:45:00,0.12,,0.03,Sunday,0.0,0.0,0.0,0.0
2022-10-02 08:00:00,9.37,,2.3425,Sunday,0.0,0.0,0.0,0.0
2022-10-02 08:15:00,1.04,,0.26,Sunday,0.0,0.0,0.0,0.0
2022-10-02 08:30:00,0.03,,0.0075,Sunday,0.0,0.0,0.0,0.0
2022-10-02 08:45:00,3.4,,0.85,Sunday,0.0,0.0,0.0,0.0
2022-10-02 09:00:00,0.66,,0.165,Sunday,0.0,0.0,0.0,0.0
2022-10-02 09:15:00,2.43,,0.6075,Sunday,0.0,0.0,0.0,0.0
2022-10-02 09:30:00,4.5,,1.125,Sunday,0.0,0.0,0.0,0.0
2022-10-02 09:45:00,18.96,,4.74,Sunday,0.0,0.0,0.0,0.0
2022-10-02 10:00:00,13.06,,3.265,Sunday,0.0,0.0,0.0,0.0
2022-10-02 10:15:00,0.63,,0.1575,Sunday,0.0,0.0,0.0,0.0
2022-10-02 10:30:00,0.43,,0.1075,Sunday,0.0,0.0,0.0,0.0
2022-10-02 10:45:00,1.06,,0.265,Sunday,0.0,0.0,0.0,0.0
2022-10-02 11:00:00,0.03,,0.0075,Sunday,0.0,0.0,0.0,0.0
2022-10-02 11:15:00,24.02,,6.005,Sunday,0.0,0.0,0.0,0.0
2022-10-02 11:30:00,24.77,,6.1925,Sunday,0.0,0.0,0.0,0.0
2022-10-02 11:45:00,13.37,,3.3425,Sunday,0.0,0.0,0.0,0.0
2022-10-02 12:00:00,6.65,,1.6625,Sunday,0.0,0.0,0.0,0.0
2022-10-02 12:15:00,22.06,,5.515,Sunday,0.0,0.0,0.0,0.0
2022-10-02 12:30:00,17.97,,4.4925,Sunday,0.0,0.0,0.0,0.0
2022-10-02 12:45:00,16.49,,4.1225,Sunday,0.0,0.0,0.0,0.0
2022-10-02 13:00:00,0.49,,0.1225,Sunday,0.0,0.0,0.0,0.0
2022-10-02 13:15:00,18.86,,4.715,Sunday,0.0,0.0,0.0,0.0
2022-10-02 13:30:00,26.1,,6.525,Sunday,0.0,0.0,0.0,0.0
2022-10-02 13:45:00,-8.11,,-2.0275,Sunday,0.0,0.0,0.0,0.0
2022-10-02 14:00:00,-2.51,,-0.6275,Sunday,0.0,0.0,0.0,0.0
2022-10-02 14:15:00,7.32,,1.83,Sunday,0.0,0.0,0.0,0.0
2022-10-02 14:30:00,18.36,,4.59,Sunday,0.0,0.0,0.0,0.0
2022-10-02 14:45:00,16.5,,4.125,Sunday,0.0,0.0,0.0,0.0
2022-10-02 15:00:00,21.11,,5.2775,Sunday,0.0,0.0,0.0,0.0
2022-10-02 15:15:00,14.88,,3.72,Sunday,0.0,0.0,0.0,0.0
2022-10-02 15:30:00,18.25,,4.5625,Sunday,0.0,0.0,0.0,0.0
2022-10-02 15:45:00,26.54,,6.635,Sunday,0.0,0.0,0.0,0.0
2022-10-02 16:00:00,27.88,,6.97,Sunday,0.0,0.0,0.0,0.0
2022-10-02 16:15:00,19.65,,4.9125,Sunday,0.0,0.0,0.0,0.0
2022-10-02 16:30:00,20.46,,5.115,Sunday,0.0,0.0,0.0,0.0
2022-10-02 16:45:00,20.36,,5.09,Sunday,0.0,0.0,0.0,0.0
2022-10-02 17:00:00,27.5,,6.875,Sunday,0.0,0.0,0.0,0.0
2022-10-02 17:15:00,28.32,,7.08,Sunday,0.0,0.0,0.0,0.0
2022-10-02 17:30:00,25.99,,6.4975,Sunday,0.0,0.0,0.0,0.0
2022-10-02 17:45:00,28.33,,7.0825,Sunday,0.0,0.0,0.0,0.0
2022-10-02 18:00:00,26.59,,6.6475,Sunday,0.0,0.0,0.0,0.0
2022-10-02 18:15:00,27.95,,6.9875,Sunday,0.0,0.0,0.0,0.0
2022-10-02 18:30:00,28.33,,7.0825,Sunday,0.0,0.0,0.0,0.0
2022-10-02 18:45:00,28.33,,7.0825,Sunday,0.0,0.0,0.0,0.0
2022-10-02 19:00:00,28.31,,7.0775,Sunday,0.0,0.0,0.0,0.0
2022-10-02 19:15:00,28.29,,7.0725,Sunday,0.0,0.0,0.0,0.0
2022-10-02 19:30:00,28.34,,7.085,Sunday,0.0,0.0,0.0,0.0
2022-10-02 19:45:00,28.34,,7.085,Sunday,0.0,0.0,0.0,0.0
2022-10-02 20:00:00,27.68,,6.92,Sunday,0.0,0.0,0.0,0.0
2022-10-02 20:15:00,28.36,,7.09,Sunday,0.0,0.0,0.0,0.0
2022-10-02 20:30:00,28.35,,7.0875,Sunday,0.0,0.0,0.0,0.0
2022-10-02 20:45:00,28.34,,7.085,Sunday,0.0,0.0,0.0,0.0
2022-10-02 21:00:00,28.37,,7.0925,Sunday,0.0,0.0,0.0,0.0
2022-10-02 21:15:00,27.32,,6.83,Sunday,0.0,0.0,0.0,0.0
2022-10-02 21:30:00,28.39,,7.0975,Sunday,0.0,0.0,0.0,0.0
2022-10-02 21:45:00,28.37,,7.0925,Sunday,0.0,0.0,0.0,0.0
2022-10-02 22:00:00,28.29,,7.0725,Sunday,0.0,0.0,0.0,0.0
2022-10-02 22:15:00,28.37,,7.0925,Sunday,0.0,0.0,0.0,0.0
2022-10-02 22:30:00,28.36,,7.09,Sunday,0.0,0.0,0.0,0.0
2022-10-02 22:45:00,28.39,,7.0975,Sunday,0.0,0.0,0.0,0.0
2022-10-02 23:00:00,28.39,,7.0975,Sunday,0.0,0.0,0.0,0.0
2022-10-02 23:15:00,28.41,,7.1025,Sunday,0.0,0.0,0.0,0.0
2022-10-02 23:30:00,28.38,,7.095,Sunday,0.0,0.0,0.0,0.0
2022-10-02 23:45:00,22.31,,5.5775,Sunday,0.0,0.0,0.0,0.0
2022-10-03 00:00:00,11.56,,2.89,Monday,0.123692,117.91199999999999,0.13307005000000002,0.0
2022-10-03 00:15:00,15.49,,3.8725,Monday,0.165743,157.998,0.1783092625,0.0
2022-10-03 00:30:00,16.29,,4.0725,Monday,0.17430299999999999,166.158,0.1875182625,0.0
2022-10-03 00:45:00,17.37,,4.3425,Monday,0.185859,177.174,0.19995041250000004,0.0
2022-10-03 01:00:00,19.59,,4.8975,Monday,0.209613,199.81799999999998,0.22550538750000002,0.0
2022-10-03 01:15:00,15.01,,3.7525,Monday,0.160607,153.10199999999998,0.1727838625,0.0
2022-10-03 01:30:00,15.17,,3.7925,Monday,0.162319,154.73399999999998,0.1746256625,0.0
2022-10-03 01:45:00,17.43,,4.3575,Monday,0.186501,177.78599999999997,0.2006410875,0.0
2022-10-03 02:00:00,16.36,,4.09,Monday,0.17505199999999999,166.87199999999999,0.18832405,0.0
2022-10-03 02:15:00,15.77,,3.9425,Monday,0.168739,160.85399999999998,0.18153241250000002,0.0
2022-10-03 02:30:00,14.78,,3.695,Monday,0.15814599999999998,150.75599999999997,0.170136275,0.0
2022-10-03 02:45:00,16.83,,4.2075,Monday,0.18008099999999996,171.66599999999997,0.1937343375,0.0
2022-10-03 03:00:00,18.49,,4.6225,Monday,0.19784299999999996,188.59799999999998,0.21284301249999998,0.0
2022-10-03 03:15:00,19.93,,4.9825,Monday,0.213251,203.28599999999997,0.2294192125,0.0
2022-10-03 03:30:00,26.95,,6.7375,Monday,0.288365,274.89,0.31022818750000003,0.0
2022-10-03 03:45:00,28.38,,7.095,Monday,0.303666,289.47599999999994,0.326689275,0.0
2022-10-03 04:00:00,28.39,,7.0975,Monday,0.303773,289.578,0.3268043875,0.0
2022-10-03 04:15:00,28.41,,7.1025,Monday,0.303987,289.782,0.32703461250000004,0.0
2022-10-03 04:30:00,28.33,,7.0825,Monday,0.303131,288.96599999999995,0.3261137125,0.0
2022-10-03 04:45:00,28.11,,7.0275,Monday,0.30077699999999996,286.722,0.3235812375,0.0
2022-10-03 05:00:00,28.28,,7.07,Monday,0.302596,288.456,0.32553815,0.0
2022-10-03 05:15:00,26.69,,6.6725,Monday,0.285583,272.238,0.30723526250000005,0.0
2022-10-03 05:30:00,23.02,,5.755,Monday,0.24631399999999998,234.80399999999997,0.264988975,0.0
2022-10-03 05:45:00,17.85,,4.4625,Monday,0.190995,182.07,0.20547581250000002,0.0
2022-10-03 06:00:00,13.07,,3.2675,Monday,0.139849,133.314,0.15045203750000002,0.0
2022-10-03 06:15:00,12.75,,3.1875,Monday,0.136425,130.04999999999998,0.14676843750000002,0.0
2022-10-03 06:30:00,14.04,,3.51,Monday,0.15022799999999997,143.20799999999997,0.16161795,0.0
2022-10-03 06:45:00,19.08,,4.77,Monday,0.20415599999999998,194.61599999999996,0.21963465,0.0
2022-10-03 07:00:00,15.13,,3.7825,Monday,0.25910125000000006,154.326,0.393024445,0.0
2022-10-03 07:15:00,7.1,,1.775,Monday,0.1215875,72.41999999999999,0.18443315,0.0
2022-10-03 07:30:00,11.82,,2.955,Monday,0.20241750000000003,120.564,0.30704223,0.0
2022-10-03 07:45:00,9.92,,2.48,Monday,0.16988,101.184,0.25768688,0.0
2022-10-03 08:00:00,23.26,,5.815,Monday,0.39832750000000006,237.252,0.6042133900000001,0.0
2022-10-03 08:15:00,18.51,,4.6275,Monday,0.31698375000000006,188.802,0.480825015,0.0
2022-10-03 08:30:00,6.73,,1.6825,Monday,0.11525125000000001,68.646,0.174821845,0.0
2022-10-03 08:45:00,2.5,,0.625,Monday,0.0428125,25.5,0.06494125,0.0
2022-10-03 09:00:00,3.68,,0.92,Monday,0.06302,37.536,0.09559352,0.0
2022-10-03 09:15:00,1.55,,0.3875,Monday,0.02654375,15.809999999999999,0.040263575,0.0
2022-10-03 09:30:00,9.16,,2.29,Monday,0.156865,93.43199999999999,0.23794474,0.0
2022-10-03 09:45:00,4.72,,1.18,Monday,0.08083,48.14399999999999,0.12260908,0.0
2022-10-03 10:00:00,0.02,,0.005,Monday,0.00034250000000000003,0.204,0.00051953,0.0
2022-10-03 10:15:00,11.55,,2.8875,Monday,0.19779375000000002,117.81,0.300028575,0.0
2022-10-03 10:30:00,2.69,,0.6725,Monday,0.04606625,27.438,0.069876785,0.0
2022-10-03 10:45:00,9.29,,2.3225,Monday,0.15909125,94.75799999999998,0.24132168499999998,0.0
2022-10-03 11:00:00,7.41,,1.8525,Monday,0.12689625000000002,75.582,0.192485865,0.0
2022-10-03 11:15:00,12.32,,3.08,Monday,0.21098000000000003,125.66399999999999,0.32003048,0.0
2022-10-03 11:30:00,22.81,,5.7025,Monday,0.39062125000000003,232.66199999999998,0.5925239649999999,0.0
2022-10-03 11:45:00,24.53,,6.1325,Monday,0.42007625000000004,250.206,0.637203545,0.0
2022-10-03 12:00:00,21.42,,5.355,Monday,0.3668175000000001,218.484,0.5564166300000001,0.0
2022-10-03 12:15:00,19.0,,4.75,Monday,0.325375,193.79999999999998,0.4935535,0.0
2022-10-03 12:30:00,9.72,,2.43,Monday,0.16645500000000002,99.144,0.25249158,0.0
2022-10-03 12:45:00,10.22,,2.555,Monday,0.17501750000000002,104.244,0.26547983,0.0
2022-10-03 13:00:00,7.34,,1.835,Monday,0.12569750000000002,74.868,0.19066750999999998,0.0
2022-10-03 13:15:00,7.71,,1.9275,Monday,0.13203375,78.642,0.200278815,0.0
2022-10-03 13:30:00,2.23,,0.5575,Monday,0.03818875,22.746,0.057927595,0.0
2022-10-03 13:45:00,1.75,,0.4375,Monday,0.029968750000000002,17.849999999999998,0.045458874999999996,0.0
2022-10-03 14:00:00,2.65,,0.6625,Monday,0.045381250000000005,27.029999999999998,0.068837725,0.0
2022-10-03 14:15:00,3.97,,0.9925,Monday,0.06798625000000001,40.494,0.103126705,0.0
2022-10-03 14:30:00,5.48,,1.37,Monday,0.09384500000000001,55.896,0.14235122,0.0
2022-10-03 14:45:00,23.11,,5.7775,Monday,0.39575875000000005,235.72199999999998,0.600316915,0.0
2022-10-03 15:00:00,22.04,,5.51,Monday,0.377435,224.80799999999996,0.5725220599999999,0.0
2022-10-03 15:15:00,13.61,,3.4025,Monday,0.23307125,138.82199999999997,0.35354016499999996,0.0
2022-10-03 15:30:00,15.64,,3.91,Monday,0.26783500000000005,159.528,0.40627246,0.0
2022-10-03 15:45:00,13.4,,3.35,Monday,0.229475,136.68,0.3480851,0.0
2022-10-03 16:00:00,15.81,,3.9525,Monday,0.27074625,161.262,0.410688465,0.0
2022-10-03 16:15:00,14.29,,3.5725,Monday,0.24471625,145.75799999999998,0.37120418499999996,0.0
2022-10-03 16:30:00,18.33,,4.5825,Monday,0.31390125,186.96599999999998,0.47614924499999994,0.0
2022-10-03 16:45:00,19.48,,4.87,Monday,0.33359500000000003,198.696,0.50602222,0.0
2022-10-03 17:00:00,19.66,,4.915,Monday,0.3366775,200.53199999999998,0.51069799,0.0
2022-10-03 17:15:00,25.61,,6.4025,Monday,0.43857125,261.222,0.665258165,0.0
2022-10-03 17:30:00,27.26,,6.815,Monday,0.46682750000000006,278.052,0.70811939,0.0
2022-10-03 17:45:00,6.32,,1.58,Monday,0.10823,64.464,0.16417148,0.0
2022-10-03 18:00:00,0.07,,0.0175,Monday,0.0011987500000000002,0.714,0.0018183550000000002,0.0
2022-10-03 18:15:00,0.99,,0.2475,Monday,0.01695375,10.097999999999999,0.025716735,0.0
2022-10-03 18:30:00,0.08,,0.02,Monday,0.0013700000000000001,0.816,0.00207812,0.0
2022-10-03 18:45:00,2.41,,0.6025,Monday,0.04127125,24.582,0.06260336500000001,0.0
2022-10-03 19:00:00,26.09,,6.5225,Monday,0.44679125000000003,266.118,0.677726885,0.0
2022-10-03 19:15:00,0.92,,0.23,Monday,0.015755,9.384,0.02389838,0.0
2022-10-03 19:30:00,28.27,,7.0675,Monday,0.48412375,288.354,0.734355655,0.0
2022-10-03 19:45:00,27.62,,6.905,Monday,0.47299250000000004,281.724,0.7174709300000001,0.0
2022-10-03 20:00:00,28.4,,7.1,Monday,0.48635,289.67999999999995,0.7377326,0.0
2022-10-03 20:15:00,28.4,,7.1,Monday,0.48635,289.67999999999995,0.7377326,0.0
2022-10-03 20:30:00,28.3,,7.075,Monday,0.48463750000000005,288.65999999999997,0.73513495,0.0
2022-10-03 20:45:00,27.32,,6.83,Monday,0.467855,278.664,0.70967798,0.0
2022-10-03 21:00:00,28.41,,7.1025,Monday,0.0,0.0,0.0,0.0
2022-10-03 21:15:00,28.13,,7.0325,Monday,0.0,0.0,0.0,0.0
2022-10-03 21:30:00,27.9,,6.975,Monday,0.0,0.0,0.0,0.0
2022-10-03 21:45:00,26.51,,6.6275,Monday,0.0,0.0,0.0,0.0
2022-10-03 22:00:00,28.33,,7.0825,Monday,0.0,0.0,0.0,0.0
2022-10-03 22:15:00,28.31,,7.0775,Monday,0.0,0.0,0.0,0.0
2022-10-03 22:30:00,28.44,,7.11,Monday,0.0,0.0,0.0,0.0
2022-10-03 22:45:00,28.41,,7.1025,Monday,0.0,0.0,0.0,0.0
2022-10-03 23:00:00,28.42,,7.105,Monday,0.0,0.0,0.0,0.0
2022-10-03 23:15:00,28.4,,7.1,Monday,0.0,0.0,0.0,0.0
2022-10-03 23:30:00,28.41,,7.1025,Monday,0.0,0.0,0.0,0.0
2022-10-03 23:45:00,28.42,,7.105,Monday,0.0,0.0,0.0,0.0
2022-10-04 00:00:00,28.43,,7.1075,Tuesday,0.304201,289.986,0.3272648375,0.0
2022-10-04 00:15:00,28.42,,7.105,Tuesday,0.304094,289.884,0.32714972500000006,0.0
2022-10-04 00:30:00,28.42,,7.105,Tuesday,0.304094,289.884,0.32714972500000006,0.0
2022-10-04 00:45:00,28.42,,7.105,Tuesday,0.304094,289.884,0.32714972500000006,0.0
2022-10-04 01:00:00,28.41,,7.1025,Tuesday,0.303987,289.782,0.32703461250000004,0.0
2022-10-04 01:15:00,28.42,,7.105,Tuesday,0.304094,289.884,0.32714972500000006,0.0
2022-10-04 01:30:00,28.43,,7.1075,Tuesday,0.304201,289.986,0.3272648375,0.0
2022-10-04 01:45:00,28.44,,7.11,Tuesday,0.304308,290.08799999999997,0.32737995000000003,0.0
2022-10-04 02:00:00,28.43,,7.1075,Tuesday,0.304201,289.986,0.3272648375,0.0
2022-10-04 02:15:00,28.44,,7.11,Tuesday,0.304308,290.08799999999997,0.32737995000000003,0.0
2022-10-04 02:30:00,28.44,,7.11,Tuesday,0.304308,290.08799999999997,0.32737995000000003,0.0
2022-10-04 02:45:00,28.44,,7.11,Tuesday,0.304308,290.08799999999997,0.32737995000000003,0.0
2022-10-04 03:00:00,28.46,,7.115,Tuesday,0.304522,290.292,0.327610175,0.0
2022-10-04 03:15:00,28.45,,7.1125,Tuesday,0.304415,290.19,0.3274950625,0.0
2022-10-04 03:30:00,27.96,,6.99,Tuesday,0.299172,285.192,0.32185455,0.0
2022-10-04 03:45:00,28.21,,7.0525,Tuesday,0.301847,287.74199999999996,0.32473236250000004,0.0
2022-10-04 04:00:00,28.41,,7.1025,Tuesday,0.303987,289.782,0.32703461250000004,0.0
2022-10-04 04:15:00,28.46,,7.115,Tuesday,0.304522,290.292,0.327610175,0.0
2022-10-04 04:30:00,28.46,,7.115,Tuesday,0.304522,290.292,0.327610175,0.0
2022-10-04 04:45:00,27.84,,6.96,Tuesday,0.297888,283.96799999999996,0.3204732,0.0
2022-10-04 05:00:00,28.47,,7.1175,Tuesday,0.304629,290.39399999999995,0.3277252875,0.0
2022-10-04 05:15:00,28.43,,7.1075,Tuesday,0.304201,289.986,0.3272648375,0.0
2022-10-04 05:30:00,26.1,,6.525,Tuesday,0.27927,266.21999999999997,0.30044362500000005,0.0
2022-10-04 05:45:00,26.48,,6.62,Tuesday,0.283336,270.096,0.30481790000000003,0.0
2022-10-04 06:00:00,26.83,,6.7075,Tuesday,0.287081,273.66599999999994,0.30884683749999997,0.0
2022-10-04 06:15:00,26.26,,6.565,Tuesday,0.280982,267.852,0.30228542500000005,0.0
2022-10-04 06:30:00,25.15,,6.2875,Tuesday,0.269105,256.53,0.2895079375,0.0
2022-10-04 06:45:00,23.22,,5.805,Tuesday,0.24845399999999998,236.84399999999997,0.267291225,0.0
2022-10-04 07:00:00,24.58,,6.145,Tuesday,0.4209325,250.71599999999995,0.63850237,0.0
2022-10-04 07:15:00,16.07,,4.0175,Tuesday,0.27519875000000005,163.914,0.417442355,0.0
2022-10-04 07:30:00,16.07,,4.0175,Tuesday,0.27519875000000005,163.914,0.417442355,0.0
2022-10-04 07:45:00,17.02,,4.255,Tuesday,0.2914675,173.60399999999998,0.44212003,0.0
2022-10-04 08:00:00,19.57,,4.8925,Tuesday,0.33513625,199.61399999999998,0.508360105,0.0
2022-10-04 08:15:00,20.57,,5.1425,Tuesday,0.35226125,209.814,0.534336605,0.0
2022-10-04 08:30:00,16.58,,4.145,Tuesday,0.2839325,169.11599999999996,0.43069036999999993,0.0
2022-10-04 08:45:00,16.52,,4.13,Tuesday,0.282905,168.504,0.42913177999999996,0.0
2022-10-04 09:00:00,18.15,,4.5375,Tuesday,0.31081875,185.12999999999997,0.471473475,0.0
2022-10-04 09:15:00,20.67,,5.1675,Tuesday,0.35397375000000003,210.834,0.536934255,0.0
2022-10-04 09:30:00,15.15,,3.7875,Tuesday,0.25944375000000003,154.53,0.393543975,0.0
2022-10-04 09:45:00,12.79,,3.1975,Tuesday,0.21902875,130.45799999999997,0.33223943499999997,0.0
2022-10-04 10:00:00,18.78,,4.695,Tuesday,0.32160750000000005,191.556,0.48783867000000003,0.0
2022-10-04 10:15:00,16.5,,4.125,Tuesday,0.28256250000000005,168.29999999999998,0.42861225,0.0
2022-10-04 10:30:00,13.83,,3.4575,Tuesday,0.23683875000000001,141.066,0.359254995,0.0
2022-10-04 10:45:00,14.68,,3.67,Tuesday,0.25139500000000004,149.736,0.38133501999999997,0.0
2022-10-04 11:00:00,21.54,,5.385,Tuesday,0.3688725,219.70799999999997,0.55953381,0.0
2022-10-04 11:15:00,15.81,,3.9525,Tuesday,0.27074625,161.262,0.410688465,0.0
2022-10-04 11:30:00,12.06,,3.015,Tuesday,0.20652750000000003,123.012,0.31327659,0.0
2022-10-04 11:45:00,14.36,,3.59,Tuesday,0.24591500000000002,146.47199999999998,0.37302253999999996,0.0
2022-10-04 12:00:00,13.58,,3.395,Tuesday,0.23255750000000003,138.516,0.35276087,0.0
2022-10-04 12:15:00,3.65,,0.9125,Tuesday,0.06250625,37.23,0.094814225,0.0
